asn,prefix,as_path
58606,1.2.0.0/16,38790 2764 32787 10753 1 1
45723,1.2.0.0/16,38778 20640 25418 1 1
55694,1.2.0.0/16,38773 7713 32787 10753 1 1
38732,1.2.0.0/16,45903 4826 3491 3549 10753 1 1
28541,1.2.0.0/16,13999 3356 10753 1 1
131418,1.2.0.0/16,45899 4657 12025 10753 1 1
131404,1.2.0.0/16,38731 7552 4657 12025 10753 1 1
28515,1.2.0.0/16,11172 3356 10753 1 1
131392,1.2.0.0/16,38731 7552 4657 12025 10753 1 1
131347,1.2.0.0/16,38731 7552 4657 12025 10753 1 1
63737,1.2.0.0/16,38731 7552 4657 12025 10753 1 1
63730,1.2.0.0/16,38731 7552 4657 12025 10753 1 1
132801,1.2.0.0/16,38712 58656 6453 25418 1 1
38712,1.2.0.0/16,58656 6453 25418 1 1
9758,1.2.0.0/16,38661 9848 6453 25418 1 1
264897,1.2.0.0/16,10429 3549 10753 1 1
59143,1.2.0.0/16,38525 1299 7029 63264 1 1
45729,1.2.0.0/16,38525 1299 7029 63264 1 1
63504,1.2.0.0/16,63883 131744 6453 25418 1 1
55682,1.2.0.0/16,38511 58552 10026 4657 12025 10753 1 1
38511,1.2.0.0/16,58552 10026 4657 12025 10753 1 1
265025,1.2.0.0/16,262375 6939 13536 5738 10753 1 1
59271,1.2.0.0/16,38496 6939 13536 5738 10753 1 1
56236,1.2.0.0/16,38496 6939 13536 5738 10753 1 1
38775,1.2.0.0/16,38496 6939 13536 5738 10753 1 1
38768,1.2.0.0/16,38496 6939 13536 5738 10753 1 1
38756,1.2.0.0/16,38496 6939 13536 5738 10753 1 1
38518,1.2.0.0/16,131744 6453 25418 1 1
24202,1.2.0.0/16,38496 6939 13536 5738 10753 1 1
38590,1.2.0.0/16,38477 23838 45177 6453 25418 1 1
24241,1.2.0.0/16,38460 9299 4657 12025 10753 1 1
29591,1.2.0.0/16,3549 10753 1 1
132468,1.2.0.0/16,38456 4637 32787 10753 1 1
264686,1.2.0.0/16,52228 3549 10753 1 1
58932,1.2.0.0/16,38456 4637 32787 10753 1 1
45935,1.2.0.0/16,38456 4637 32787 10753 1 1
17734,1.2.0.0/16,38333 3549 10753 1 1
7579,1.2.0.0/16,38333 3549 10753 1 1
17736,1.2.0.0/16,38322 6939 13536 5738 10753 1 1
38313,1.2.0.0/16,58656 6453 25418 1 1
24394,1.2.0.0/16,38288 17561 10026 4657 12025 10753 1 1
18192,1.2.0.0/16,38285 3549 10753 1 1
29227,1.2.0.0/16,21123 5588 286 25418 1 1
132104,1.2.0.0/16,38278 132837 3257 5738 10753 1 1
38067,1.2.0.0/16,58945 58668 6453 25418 1 1
38267,1.2.0.0/16,58587 6939 13536 5738 10753 1 1
56052,1.2.0.0/16,38264 38193 3549 10753 1 1
28563,1.2.0.0/16,8151 3549 10753 1 1
131440,1.2.0.0/16,38244 18403 4657 12025 10753 1 1
55440,1.2.0.0/16,38235 4826 3491 3549 10753 1 1
38608,1.2.0.0/16,38235 4826 3491 3549 10753 1 1
24478,1.2.0.0/16,38235 4826 3491 3549 10753 1 1
31499,1.2.0.0/16,43531 5738 10753 1 1
134376,1.2.0.0/16,38227 3549 10753 1 1
17481,1.2.0.0/16,38220 10026 4657 12025 10753 1 1
58947,1.2.0.0/16,38203 58668 6453 25418 1 1
133624,1.2.0.0/16,38195 3549 10753 1 1
30252,1.2.0.0/16,3549 10753 1 1
133129,1.2.0.0/16,38195 3549 10753 1 1
31055,1.2.0.0/16,174 5738 10753 1 1
133932,1.2.0.0/16,38193 3549 10753 1 1
58974,1.2.0.0/16,38193 3549 10753 1 1
55501,1.2.0.0/16,38193 3549 10753 1 1
55340,1.2.0.0/16,38193 3549 10753 1 1
38488,1.2.0.0/16,38193 3549 10753 1 1
38264,1.2.0.0/16,38193 3549 10753 1 1
18212,1.2.0.0/16,38193 3549 10753 1 1
132372,1.2.0.0/16,38182 32787 10753 1 1
132318,1.2.0.0/16,38182 32787 10753 1 1
29320,1.2.0.0/16,29632 20640 25418 1 1
132197,1.2.0.0/16,38182 32787 10753 1 1
264151,1.2.0.0/16,11835 6939 13536 5738 10753 1 1
58397,1.2.0.0/16,38158 20640 25418 1 1
46025,1.2.0.0/16,38158 20640 25418 1 1
131772,1.2.0.0/16,38146 4761 43531 5738 10753 1 1
264137,1.2.0.0/16,3549 10753 1 1
58383,1.2.0.0/16,38146 4761 43531 5738 10753 1 1
38097,1.2.0.0/16,38095 23563 9848 6453 25418 1 1
45365,1.2.0.0/16,38091 9848 6453 25418 1 1
38669,1.2.0.0/16,38091 9848 6453 25418 1 1
38121,1.2.0.0/16,38091 9848 6453 25418 1 1
38120,1.2.0.0/16,38091 9848 6453 25418 1 1
18318,1.2.0.0/16,38091 9848 6453 25418 1 1
18313,1.2.0.0/16,38091 9848 6453 25418 1 1
17839,1.2.0.0/16,38091 9848 6453 25418 1 1
17598,1.2.0.0/16,38091 9848 6453 25418 1 1
17586,1.2.0.0/16,38091 9848 6453 25418 1 1
17577,1.2.0.0/16,38091 9848 6453 25418 1 1
9698,1.2.0.0/16,38091 9848 6453 25418 1 1
23927,1.2.0.0/16,38082 32787 10753 1 1
23900,1.2.0.0/16,38082 32787 10753 1 1
38071,1.2.0.0/16,58656 6453 25418 1 1
134552,1.2.0.0/16,58656 6453 25418 1 1
38036,1.2.0.0/16,58682 4826 3491 3549 10753 1 1
63984,1.2.0.0/16,38026 58656 6453 25418 1 1
32411,1.2.0.0/16,3549 10753 1 1
135288,1.2.0.0/16,38022 7575 6453 25418 1 1
29832,1.2.0.0/16,3549 10753 1 1
132709,1.2.0.0/16,38022 7575 6453 25418 1 1
55887,1.2.0.0/16,38022 7575 6453 25418 1 1
55524,1.2.0.0/16,38022 7575 6453 25418 1 1
38906,1.2.0.0/16,38022 7575 6453 25418 1 1
38626,1.2.0.0/16,38022 7575 6453 25418 1 1
38479,1.2.0.0/16,38022 7575 6453 25418 1 1
38473,1.2.0.0/16,38022 7575 6453 25418 1 1
38305,1.2.0.0/16,38022 7575 6453 25418 1 1
38299,1.2.0.0/16,38022 7575 6453 25418 1 1
38140,1.2.0.0/16,38022 7575 6453 25418 1 1
24318,1.2.0.0/16,38022 7575 6453 25418 1 1
23905,1.2.0.0/16,38022 7575 6453 25418 1 1
17542,1.2.0.0/16,38022 7575 6453 25418 1 1
131297,1.2.0.0/16,38001 174 5738 10753 1 1
63930,1.2.0.0/16,38001 174 5738 10753 1 1
29403,1.2.0.0/16,3356 10753 1 1
132280,1.2.0.0/16,132876 20640 25418 1 1
56309,1.2.0.0/16,38082 32787 10753 1 1
23974,1.2.0.0/16,38040 6453 25418 1 1
23932,1.2.0.0/16,37930 24187 2914 7029 63264 1 1
37158,1.2.0.0/16,37697 37100 3549 10753 1 1
134894,1.2.0.0/16,132933 45820 9583 20640 25418 1 1
32017,1.2.0.0/16,37697 37100 3549 10753 1 1
37709,1.2.0.0/16,37693 174 5738 10753 1 1
327757,1.2.0.0/16,37678 32787 10753 1 1
37711,1.2.0.0/16,37678 32787 10753 1 1
37604,1.2.0.0/16,37678 32787 10753 1 1
37537,1.2.0.0/16,37678 32787 10753 1 1
19197,1.2.0.0/16,3356 10753 1 1
327828,1.2.0.0/16,37662 3549 10753 1 1
19137,1.2.0.0/16,3356 10753 1 1
327768,1.2.0.0/16,37662 3549 10753 1 1
19111,1.2.0.0/16,2686 286 25418 1 1
327742,1.2.0.0/16,37662 3549 10753 1 1
37653,1.2.0.0/16,37662 3549 10753 1 1
37586,1.2.0.0/16,37662 3549 10753 1 1
37654,1.2.0.0/16,37619 6453 25418 1 1
37647,1.2.0.0/16,37613 32787 10753 1 1
37237,1.2.0.0/16,37613 32787 10753 1 1
37216,1.2.0.0/16,37613 32787 10753 1 1
32021,1.2.0.0/16,37613 32787 10753 1 1
37695,1.2.0.0/16,37545 30844 3356 10753 1 1
37337,1.2.0.0/16,37529 60171 32787 10753 1 1
37529,1.2.0.0/16,60171 32787 10753 1 1
37575,1.2.0.0/16,37517 6453 25418 1 1
37447,1.2.0.0/16,37483 6453 25418 1 1
37603,1.2.0.0/16,37468 20640 25418 1 1
37011,1.2.0.0/16,37468 20640 25418 1 1
37322,1.2.0.0/16,37463 6453 25418 1 1
37462,1.2.0.0/16,60725 6939 13536 5738 10753 1 1
327821,1.2.0.0/16,37455 6939 13536 5738 10753 1 1
327743,1.2.0.0/16,37451 6453 25418 1 1
37500,1.2.0.0/16,37451 6453 25418 1 1
37418,1.2.0.0/16,37449 6453 25418 1 1
19318,1.2.0.0/16,6939 13536 5738 10753 1 1
327949,1.2.0.0/16,37422 6939 13536 5738 10753 1 1
37326,1.2.0.0/16,37371 37662 3549 10753 1 1
37371,1.2.0.0/16,37662 3549 10753 1 1
328064,1.2.0.0/16,37356 6939 13536 5738 10753 1 1
19103,1.2.0.0/16,1239 4637 32787 10753 1 1
327734,1.2.0.0/16,37336 37662 3549 10753 1 1
37336,1.2.0.0/16,37662 3549 10753 1 1
37316,1.2.0.0/16,37314 6939 13536 5738 10753 1 1
19088,1.2.0.0/16,3549 10753 1 1
327719,1.2.0.0/16,37309 8657 286 25418 1 1
36913,1.2.0.0/16,37294 3491 3549 10753 1 1
37284,1.2.0.0/16,37558 3549 10753 1 1
19212,1.2.0.0/16,2711 9304 4809 15412 15802 57187 43531 5738 10753 1 1
327843,1.2.0.0/16,37282 3549 10753 1 1
327803,1.2.0.0/16,37282 3549 10753 1 1
19153,1.2.0.0/16,5650 2828 10753 1 1
327784,1.2.0.0/16,37282 3549 10753 1 1
37714,1.2.0.0/16,37282 3549 10753 1 1
37690,1.2.0.0/16,37282 3549 10753 1 1
37682,1.2.0.0/16,37282 3549 10753 1 1
37660,1.2.0.0/16,37282 3549 10753 1 1
37567,1.2.0.0/16,37282 3549 10753 1 1
37540,1.2.0.0/16,37282 3549 10753 1 1
37472,1.2.0.0/16,37282 3549 10753 1 1
37452,1.2.0.0/16,37282 3549 10753 1 1
37407,1.2.0.0/16,37282 3549 10753 1 1
37398,1.2.0.0/16,37282 3549 10753 1 1
37373,1.2.0.0/16,37282 3549 10753 1 1
37296,1.2.0.0/16,37282 3549 10753 1 1
37222,1.2.0.0/16,37282 3549 10753 1 1
37207,1.2.0.0/16,37282 3549 10753 1 1
37194,1.2.0.0/16,37282 3549 10753 1 1
37170,1.2.0.0/16,37282 3549 10753 1 1
37104,1.2.0.0/16,37282 3549 10753 1 1
37103,1.2.0.0/16,37282 3549 10753 1 1
37058,1.2.0.0/16,37282 3549 10753 1 1
37030,1.2.0.0/16,37282 3549 10753 1 1
37023,1.2.0.0/16,37282 3549 10753 1 1
37005,1.2.0.0/16,37282 3549 10753 1 1
36938,1.2.0.0/16,37282 3549 10753 1 1
30984,1.2.0.0/16,37282 3549 10753 1 1
15825,1.2.0.0/16,37282 3549 10753 1 1
37609,1.2.0.0/16,37273 32787 10753 1 1
37044,1.2.0.0/16,37273 32787 10753 1 1
37484,1.2.0.0/16,37271 6939 13536 5738 10753 1 1
37547,1.2.0.0/16,37619 6453 25418 1 1
37010,1.2.0.0/16,37228 30844 3356 10753 1 1
36934,1.2.0.0/16,37619 6453 25418 1 1
19179,1.2.0.0/16,3549 10753 1 1
327810,1.2.0.0/16,37209 37613 32787 10753 1 1
36980,1.2.0.0/16,37209 37613 32787 10753 1 1
37442,1.2.0.0/16,37204 5713 20640 25418 1 1
37568,1.2.0.0/16,37184 37662 3549 10753 1 1
37184,1.2.0.0/16,37662 3549 10753 1 1
37085,1.2.0.0/16,37182 327795 6453 25418 1 1
37627,1.2.0.0/16,37179 32787 10753 1 1
37413,1.2.0.0/16,37179 32787 10753 1 1
37265,1.2.0.0/16,37179 32787 10753 1 1
37225,1.2.0.0/16,37179 32787 10753 1 1
21739,1.2.0.0/16,37179 32787 10753 1 1
328029,1.2.0.0/16,37153 6939 13536 5738 10753 1 1
19349,1.2.0.0/16,14717 3549 10753 1 1
327980,1.2.0.0/16,37153 6939 13536 5738 10753 1 1
37411,1.2.0.0/16,132692 45177 6453 25418 1 1
37387,1.2.0.0/16,37153 6939 13536 5738 10753 1 1
37686,1.2.0.0/16,37148 1299 7029 63264 1 1
37555,1.2.0.0/16,37282 3549 10753 1 1
37521,1.2.0.0/16,37148 1299 7029 63264 1 1
37420,1.2.0.0/16,37148 1299 7029 63264 1 1
37341,1.2.0.0/16,37148 1299 7029 63264 1 1
37248,1.2.0.0/16,37282 3549 10753 1 1
37025,1.2.0.0/16,37148 1299 7029 63264 1 1
36932,1.2.0.0/16,37148 1299 7029 63264 1 1
37261,1.2.0.0/16,37137 260 32787 10753 1 1
37378,1.2.0.0/16,37125 30988 3741 286 25418 1 1
37110,1.2.0.0/16,42235 3741 286 25418 1 1
19389,1.2.0.0/16,7029 63264 1 1
328020,1.2.0.0/16,37656 11845 3549 10753 1 1
19332,1.2.0.0/16,3549 10753 1 1
327963,1.2.0.0/16,37100 3549 10753 1 1
19279,1.2.0.0/16,701 9498 10026 4657 12025 10753 1 1
327910,1.2.0.0/16,37100 3549 10753 1 1
37697,1.2.0.0/16,37100 3549 10753 1 1
37556,1.2.0.0/16,37100 3549 10753 1 1
37489,1.2.0.0/16,37100 3549 10753 1 1
37436,1.2.0.0/16,37100 3549 10753 1 1
37305,1.2.0.0/16,37100 3549 10753 1 1
37259,1.2.0.0/16,37100 3549 10753 1 1
37149,1.2.0.0/16,37100 3549 10753 1 1
37113,1.2.0.0/16,37100 3549 10753 1 1
37079,1.2.0.0/16,37100 3549 10753 1 1
37049,1.2.0.0/16,37100 3549 10753 1 1
36951,1.2.0.0/16,37100 3549 10753 1 1
31960,1.2.0.0/16,37100 3549 10753 1 1
29039,1.2.0.0/16,37100 3549 10753 1 1
37215,1.2.0.0/16,37098 37662 3549 10753 1 1
37098,1.2.0.0/16,37662 3549 10753 1 1
37629,1.2.0.0/16,37613 32787 10753 1 1
37592,1.2.0.0/16,37084 3549 10753 1 1
37496,1.2.0.0/16,37084 3549 10753 1 1
37364,1.2.0.0/16,37084 3549 10753 1 1
37143,1.2.0.0/16,37084 3549 10753 1 1
25429,1.2.0.0/16,37084 3549 10753 1 1
37528,1.2.0.0/16,37076 6774 286 25418 1 1
37004,1.2.0.0/16,37076 6774 286 25418 1 1
19342,1.2.0.0/16,3549 10753 1 1
327973,1.2.0.0/16,37063 33771 3356 10753 1 1
37499,1.2.0.0/16,37061 33771 3356 10753 1 1
37330,1.2.0.0/16,37061 33771 3356 10753 1 1
36886,1.2.0.0/16,37061 33771 3356 10753 1 1
37608,1.2.0.0/16,37054 3549 10753 1 1
27319,1.2.0.0/16,37045 37084 3549 10753 1 1
37035,1.2.0.0/16,262206 6939 13536 5738 10753 1 1
17148,1.2.0.0/16,37028 6939 13536 5738 10753 1 1
19307,1.2.0.0/16,22561 3257 5738 10753 1 1
327938,1.2.0.0/16,37027 6453 25418 1 1
37516,1.2.0.0/16,37027 6453 25418 1 1
37702,1.2.0.0/16,37018 8513 20640 25418 1 1
37419,1.2.0.0/16,37013 9498 10026 4657 12025 10753 1 1
19325,1.2.0.0/16,19384 174 5738 10753 1 1
327956,1.2.0.0/16,37002 3549 10753 1 1
37672,1.2.0.0/16,36994 6453 25418 1 1
37275,1.2.0.0/16,36994 6453 25418 1 1
37223,1.2.0.0/16,36994 6453 25418 1 1
37121,1.2.0.0/16,36994 6453 25418 1 1
37057,1.2.0.0/16,36994 6453 25418 1 1
36908,1.2.0.0/16,36994 6453 25418 1 1
132852,1.2.0.0/16,2764 32787 10753 1 1
29975,1.2.0.0/16,36994 6453 25418 1 1
37279,1.2.0.0/16,36992 6453 25418 1 1
15475,1.2.0.0/16,36992 6453 25418 1 1
37679,1.2.0.0/16,36991 30844 3356 10753 1 1
37386,1.2.0.0/16,36991 30844 3356 10753 1 1
19832,1.2.0.0/16,36991 30844 3356 10753 1 1
36977,1.2.0.0/16,37273 32787 10753 1 1
19394,1.2.0.0/16,577 2828 10753 1 1
328025,1.2.0.0/16,36974 6453 25418 1 1
37000,1.2.0.0/16,36974 6453 25418 1 1
33078,1.2.0.0/16,36971 8452 3549 10753 1 1
37045,1.2.0.0/16,37084 3549 10753 1 1
36965,1.2.0.0/16,37100 3549 10753 1 1
328007,1.2.0.0/16,36959 37662 3549 10753 1 1
36959,1.2.0.0/16,37662 3549 10753 1 1
36867,1.2.0.0/16,36958 174 5738 10753 1 1
19081,1.2.0.0/16,18712 174 5738 10753 1 1
327712,1.2.0.0/16,36947 57023 32787 10753 1 1
21391,1.2.0.0/16,57023 32787 10753 1 1
327700,1.2.0.0/16,36944 3303 7029 63264 1 1
37532,1.2.0.0/16,36944 3303 7029 63264 1 1
37182,1.2.0.0/16,327795 6453 25418 1 1
327958,1.2.0.0/16,36937 6939 13536 5738 10753 1 1
327930,1.2.0.0/16,36937 6939 13536 5738 10753 1 1
37302,1.2.0.0/16,36937 6939 13536 5738 10753 1 1
37180,1.2.0.0/16,36994 6453 25418 1 1
37160,1.2.0.0/16,36994 6453 25418 1 1
37130,1.2.0.0/16,36937 6939 13536 5738 10753 1 1
36953,1.2.0.0/16,36937 6939 13536 5738 10753 1 1
37454,1.2.0.0/16,36930 3356 10753 1 1
37213,1.2.0.0/16,36930 3356 10753 1 1
36909,1.2.0.0/16,36930 3356 10753 1 1
135737,1.2.0.0/16,10029 6453 25418 1 1
32860,1.2.0.0/16,36930 3356 10753 1 1
22354,1.2.0.0/16,36930 3356 10753 1 1
37456,1.2.0.0/16,36928 8657 286 25418 1 1
37565,1.2.0.0/16,37282 3549 10753 1 1
37267,1.2.0.0/16,36917 17400 3356 10753 1 1
327751,1.2.0.0/16,36916 32787 10753 1 1
37448,1.2.0.0/16,37468 20640 25418 1 1
37384,1.2.0.0/16,36907 37468 20640 25418 1 1
37318,1.2.0.0/16,36907 37468 20640 25418 1 1
37036,1.2.0.0/16,36907 37468 20640 25418 1 1
36936,1.2.0.0/16,37468 20640 25418 1 1
37429,1.2.0.0/16,36890 16637 3549 10753 1 1
36911,1.2.0.0/16,36887 12491 6453 25418 1 1
19286,1.2.0.0/16,852 2828 10753 1 1
327917,1.2.0.0/16,36884 6453 25418 1 1
37147,1.2.0.0/16,36881 8657 286 25418 1 1
327926,1.2.0.0/16,36874 6939 13536 5738 10753 1 1
37317,1.2.0.0/16,36874 6939 13536 5738 10753 1 1
37605,1.2.0.0/16,36873 3356 10753 1 1
37588,1.2.0.0/16,36873 3356 10753 1 1
37506,1.2.0.0/16,36873 3356 10753 1 1
37480,1.2.0.0/16,36873 3356 10753 1 1
37230,1.2.0.0/16,36873 3356 10753 1 1
37192,1.2.0.0/16,36873 3356 10753 1 1
37106,1.2.0.0/16,36873 3356 10753 1 1
36967,1.2.0.0/16,36866 37662 3549 10753 1 1
38646,1.2.0.0/16,36846 7018 12989 2516 2510 10026 4657 12025 10753 1 1
36845,1.2.0.0/16,40317 2914 7029 63264 1 1
40486,1.2.0.0/16,36843 11096 3549 10753 1 1
53853,1.2.0.0/16,36687 6939 13536 5738 10753 1 1
40583,1.2.0.0/16,36683 174 5738 10753 1 1
38585,1.2.0.0/16,36585 1785 7029 63264 1 1
18635,1.2.0.0/16,394601 174 5738 10753 1 1
53753,1.2.0.0/16,36498 2828 10753 1 1
16693,1.2.0.0/16,36498 2828 10753 1 1
55053,1.2.0.0/16,36493 43531 5738 10753 1 1
30645,1.2.0.0/16,36493 43531 5738 10753 1 1
13773,1.2.0.0/16,36493 43531 5738 10753 1 1
393240,1.2.0.0/16,36436 174 5738 10753 1 1
3933,1.2.0.0/16,36416 6939 13536 5738 10753 1 1
30106,1.2.0.0/16,36394 3356 10753 1 1
53299,1.2.0.0/16,36383 19151 286 25418 1 1
55286,1.2.0.0/16,36352 2828 10753 1 1
27176,1.2.0.0/16,36352 2828 10753 1 1
395224,1.2.0.0/16,36351 286 25418 1 1
200840,1.2.0.0/16,36351 286 25418 1 1
22954,1.2.0.0/16,36351 286 25418 1 1
3952,1.2.0.0/16,36327 2828 10753 1 1
40482,1.2.0.0/16,36315 6939 13536 5738 10753 1 1
54475,1.2.0.0/16,36295 3356 10753 1 1
16896,1.2.0.0/16,36295 3356 10753 1 1
393766,1.2.0.0/16,36253 174 5738 10753 1 1
18630,1.2.0.0/16,36253 174 5738 10753 1 1
53541,1.2.0.0/16,36236 20640 25418 1 1
42210,1.2.0.0/16,36236 20640 25418 1 1
37597,1.2.0.0/16,36236 20640 25418 1 1
18609,1.2.0.0/16,36236 20640 25418 1 1
16244,1.2.0.0/16,36236 20640 25418 1 1
56017,1.2.0.0/16,55943 3549 10753 1 1
395120,1.2.0.0/16,36086 4826 3491 3549 10753 1 1
394954,1.2.0.0/16,36086 4826 3491 3549 10753 1 1
201289,1.2.0.0/16,41847 32787 10753 1 1
46978,1.2.0.0/16,36086 4826 3491 3549 10753 1 1
40624,1.2.0.0/16,36086 4826 3491 3549 10753 1 1
40594,1.2.0.0/16,36086 4826 3491 3549 10753 1 1
35905,1.2.0.0/16,36086 4826 3491 3549 10753 1 1
135393,1.2.0.0/16,55561 6939 13536 5738 10753 1 1
32516,1.2.0.0/16,36086 4826 3491 3549 10753 1 1
27017,1.2.0.0/16,36086 4826 3491 3549 10753 1 1
32706,1.2.0.0/16,36049 4826 3491 3549 10753 1 1
13526,1.2.0.0/16,36024 3549 10753 1 1
26565,1.2.0.0/16,36012 6939 13536 5738 10753 1 1
23331,1.2.0.0/16,35962 174 5738 10753 1 1
36286,1.2.0.0/16,35937 6461 26114 1 1
21769,1.2.0.0/16,35916 3356 10753 1 1
40891,1.2.0.0/16,35908 4637 32787 10753 1 1
46992,1.2.0.0/16,35847 174 5738 10753 1 1
22960,1.2.0.0/16,35847 174 5738 10753 1 1
15136,1.2.0.0/16,35847 174 5738 10753 1 1
16589,1.2.0.0/16,35838 286 25418 1 1
50880,1.2.0.0/16,39386 20640 25418 1 1
39228,1.2.0.0/16,39386 20640 25418 1 1
25438,1.2.0.0/16,39386 20640 25418 1 1
50654,1.2.0.0/16,35816 16265 32787 10753 1 1
50288,1.2.0.0/16,35816 16265 32787 10753 1 1
41873,1.2.0.0/16,35816 16265 32787 10753 1 1
41308,1.2.0.0/16,35816 16265 32787 10753 1 1
35815,1.2.0.0/16,196675 5563 20640 25418 1 1
12648,1.2.0.0/16,35810 6939 13536 5738 10753 1 1
201174,1.2.0.0/16,35805 20640 25418 1 1
200883,1.2.0.0/16,35805 20640 25418 1 1
62252,1.2.0.0/16,35805 20640 25418 1 1
263939,1.2.0.0/16,52965 3549 10753 1 1
58185,1.2.0.0/16,35805 20640 25418 1 1
51010,1.2.0.0/16,35805 20640 25418 1 1
48415,1.2.0.0/16,35805 20640 25418 1 1
48393,1.2.0.0/16,35805 20640 25418 1 1
42223,1.2.0.0/16,35805 20640 25418 1 1
44798,1.2.0.0/16,35804 9002 286 25418 1 1
41810,1.2.0.0/16,35753 3356 10753 1 1
41472,1.2.0.0/16,35753 3356 10753 1 1
41176,1.2.0.0/16,35753 3356 10753 1 1
39919,1.2.0.0/16,35753 3356 10753 1 1
35086,1.2.0.0/16,35753 3356 10753 1 1
50156,1.2.0.0/16,35701 30781 3549 10753 1 1
29533,1.2.0.0/16,35701 30781 3549 10753 1 1
42241,1.2.0.0/16,35699 43531 5738 10753 1 1
201657,1.2.0.0/16,50300 32787 10753 1 1
199164,1.2.0.0/16,42040 32787 10753 1 1
50556,1.2.0.0/16,35645 9002 286 25418 1 1
47313,1.2.0.0/16,35641 20485 4809 15412 15802 57187 43531 5738 10753 1 1
62175,1.2.0.0/16,35638 1299 7029 63264 1 1
42203,1.2.0.0/16,35638 1299 7029 63264 1 1
41530,1.2.0.0/16,35638 1299 7029 63264 1 1
3191,1.2.0.0/16,35631 20764 20640 25418 1 1
203386,1.2.0.0/16,35625 3549 10753 1 1
48549,1.2.0.0/16,35598 9002 286 25418 1 1
196873,1.2.0.0/16,35592 20640 25418 1 1
43250,1.2.0.0/16,35592 20640 25418 1 1
3160,1.2.0.0/16,35592 20640 25418 1 1
35572,1.2.0.0/16,43267 20640 25418 1 1
35568,1.2.0.0/16,51375 41426 8529 3549 10753 1 1
265211,1.2.0.0/16,27693 6939 13536 5738 10753 1 1
59457,1.2.0.0/16,35567 5391 3356 10753 1 1
199954,1.2.0.0/16,35558 8359 20640 25418 1 1
204083,1.2.0.0/16,35549 3549 10753 1 1
52172,1.2.0.0/16,35549 3549 10753 1 1
48567,1.2.0.0/16,35549 3549 10753 1 1
48256,1.2.0.0/16,35549 3549 10753 1 1
47988,1.2.0.0/16,35549 3549 10753 1 1
28862,1.2.0.0/16,35549 3549 10753 1 1
25528,1.2.0.0/16,35549 3549 10753 1 1
50219,1.2.0.0/16,35539 28917 20640 25418 1 1
50806,1.2.0.0/16,35526 20764 20640 25418 1 1
12622,1.2.0.0/16,35526 20764 20640 25418 1 1
48933,1.2.0.0/16,35511 3267 20640 25418 1 1
50319,1.2.0.0/16,39704 20640 25418 1 1
133707,1.2.0.0/16,9498 10026 4657 12025 10753 1 1
30830,1.2.0.0/16,35467 50673 20640 25418 1 1
262248,1.2.0.0/16,3549 10753 1 1
56494,1.2.0.0/16,35457 5416 8529 3549 10753 1 1
44876,1.2.0.0/16,39015 39386 20640 25418 1 1
202232,1.2.0.0/16,35432 20640 25418 1 1
196992,1.2.0.0/16,35432 20640 25418 1 1
25425,1.2.0.0/16,35432 20640 25418 1 1
44992,1.2.0.0/16,35415 3356 10753 1 1
16255,1.2.0.0/16,35415 3356 10753 1 1
24665,1.2.0.0/16,35400 12389 4809 15412 15802 57187 43531 5738 10753 1 1
61974,1.2.0.0/16,35371 6939 13536 5738 10753 1 1
41387,1.2.0.0/16,35371 6939 13536 5738 10753 1 1
15872,1.2.0.0/16,35369 174 5738 10753 1 1
48557,1.2.0.0/16,35362 16265 32787 10753 1 1
41267,1.2.0.0/16,35361 6939 13536 5738 10753 1 1
203019,1.2.0.0/16,49560 3257 5738 10753 1 1
134310,1.2.0.0/16,4755 10026 4657 12025 10753 1 1
31433,1.2.0.0/16,35332 43531 5738 10753 1 1
203149,1.2.0.0/16,35320 20640 25418 1 1
44255,1.2.0.0/16,39529 9002 286 25418 1 1
198566,1.2.0.0/16,35320 20640 25418 1 1
196939,1.2.0.0/16,35320 20640 25418 1 1
62028,1.2.0.0/16,35320 20640 25418 1 1
60326,1.2.0.0/16,35320 20640 25418 1 1
263214,1.2.0.0/16,6429 6453 25418 1 1
57460,1.2.0.0/16,35320 20640 25418 1 1
56385,1.2.0.0/16,35320 20640 25418 1 1
51216,1.2.0.0/16,35320 20640 25418 1 1
42723,1.2.0.0/16,35320 20640 25418 1 1
39546,1.2.0.0/16,35320 20640 25418 1 1
133726,1.2.0.0/16,9498 10026 4657 12025 10753 1 1
30849,1.2.0.0/16,35320 20640 25418 1 1
197035,1.2.0.0/16,35297 20640 25418 1 1
264051,1.2.0.0/16,263434 6939 13536 5738 10753 1 1
58297,1.2.0.0/16,35297 20640 25418 1 1
51848,1.2.0.0/16,35297 20640 25418 1 1
51157,1.2.0.0/16,35297 20640 25418 1 1
49327,1.2.0.0/16,35297 20640 25418 1 1
202722,1.2.0.0/16,35346 15836 174 5738 10753 1 1
48411,1.2.0.0/16,35297 20640 25418 1 1
43789,1.2.0.0/16,35297 20640 25418 1 1
39199,1.2.0.0/16,35297 20640 25418 1 1
25339,1.2.0.0/16,35297 20640 25418 1 1
21212,1.2.0.0/16,35280 43531 5738 10753 1 1
50825,1.2.0.0/16,35236 6939 13536 5738 10753 1 1
41453,1.2.0.0/16,35236 6939 13536 5738 10753 1 1
25256,1.2.0.0/16,35320 20640 25418 1 1
21059,1.2.0.0/16,35205 20640 25418 1 1
41526,1.2.0.0/16,35189 34019 20640 25418 1 1
